core_rank_descending,cod_ativo,data,score_general_equal_weight,score_high_value,score_high_short_interest,score_low_momentum,quality_score,quality_percentile_high_is_better,quality_quartile_1_best_4_worst,components_available,valid_for_core,quality_data,quality_age_days
60.0,TFCO4,2026-08-12,-0.1719048271193194,0.19431767524331434,-1.005782649915896,0.2957504933146235,50.70933308592084,0.4315068493150685,3.0,3,True,2026-07-30,13.0
61.0,FESA4,2026-08-12,-0.1730494371507585,-0.6381855678673575,-0.9720743803665981,1.09111163678168,44.59537064462139,0.3287671232876712,3.0,3,True,2026-07-30,13.0
62.0,AXIA3,2026-08-12,-0.17575112807216078,-0.0062774188832920965,-0.733310677247586,0.21233471191439585,41.73568709482888,0.273972602739726,3.0,3,True,2026-07-30,13.0
63.0,LEVE3,2026-08-12,-0.17599995742212493,-0.15342329141441174,-0.8325249602351871,0.457948379383224,81.65276217902074,0.9246575342465754,1.0,3,True,2026-07-30,13.0
64.0,HYPE3,2026-08-12,-0.19763430775524285,0.6633977395295879,-1.144539404695659,-0.11176125809965759,44.24649480814432,0.3219178082191781,3.0,3,True,2026-07-30,13.0
65.0,BBAS3,2026-08-12,-0.2069509297430383,-0.9162589954255365,0.13232258141923495,0.16308362477718666,18.444916071773104,0.0547945205479452,4.0,3,True,2026-07-30,13.0
66.0,BBSE3,2026-08-12,-0.23824187618058748,-0.41442339022129254,2.341361685790953,-2.641663924111423,53.60570960006615,0.5205479452054794,2.0,3,True,2026-07-30,13.0
67.0,CAML3,2026-08-12,-0.2391059720567312,-0.9806035840720548,-0.18032719267651715,0.44361286057837834,37.07460358634634,0.21232876712328766,4.0,3,True,2026-07-30,13.0
68.0,ISAE4,2026-08-12,-0.25106811131340917,-0.3760329207911735,-0.7846524663866191,0.40748105323756517,26.19572591587517,0.10273972602739725,4.0,3,True,2026-07-30,13.0
69.0,CPFE3,2026-08-12,-0.2661960474698058,-0.4035706780938755,-0.23398032440383995,-0.16103713991170196,51.951417156641035,0.4657534246575342,3.0,3,True,2026-07-30,13.0
70.0,ABCB4,2026-08-12,-0.2943671162862097,-0.35315531099609915,0.2062954008400351,-0.7362414387025651,40.837232297896975,0.2602739726027397,3.0,3,True,2026-07-30,13.0
71.0,BBDC4,2026-08-12,-0.2945045362023411,0.08112244671124332,-0.7271681673061531,-0.2374678880121137,64.67417518811499,0.6917808219178082,2.0,3,True,2026-07-30,13.0
72.0,SUZB3,2026-08-12,-0.29912161593146486,0.039590233386024624,-0.5129196074851845,-0.42403547369523464,35.447286201087756,0.1917808219178082,4.0,3,True,2026-07-30,13.0
73.0,SAPR11,2026-08-12,-0.32950206922375164,-1.4134128536983162,-0.9275608230354905,1.3524674690625518,56.77719357756671,0.5616438356164384,2.0,3,True,2026-07-30,13.0
74.0,ITUB3,2026-08-12,-0.33203290148647446,-0.5969008418488501,0.7032750730781002,-1.1024729356886735,,,,3,True,,
75.0,CXSE3,2026-08-12,-0.33448776674815534,-0.4394568073678982,1.1002864047407515,-1.6642928976173192,74.72954859362345,0.8493150684931506,1.0,3,True,2026-07-30,13.0
76.0,PSSA3,2026-08-12,-0.3378429121747553,-0.09942706659401963,-0.20259664836364635,-0.7115050215666001,74.47891032516502,0.8356164383561644,1.0,3,True,2026-07-30,13.0
77.0,ALOS3,2026-08-12,-0.343787971549315,-0.9699792372175935,-0.05992853018509554,-0.0014561472452559207,50.94414292175486,0.4452054794520548,3.0,3,True,2026-07-30,13.0
78.0,PNVL3,2026-08-12,-0.34731817680633786,0.24883837815310977,-1.0977155424630018,-0.19307736610912155,45.152911082630546,0.3561643835616438,3.0,3,True,2026-07-30,13.0
79.0,HBOR3,2026-08-12,-0.3586392144011417,-1.832797313239197,0.999473098582382,-0.24259342854661026,26.073005766715976,0.0958904109589041,4.0,3,True,2026-07-30,13.0
80.0,BMOB3,2026-08-12,-0.36524109141873384,-0.29671744635947855,-0.6111963685988324,-0.18780945929789042,90.11680759717353,0.9863013698630136,1.0,3,True,2026-07-30,13.0
81.0,BLAU3,2026-08-12,-0.3811390638720107,-0.23868193245982147,-0.6349931844206351,-0.2697420747355755,47.49971441371247,0.3904109589041096,3.0,3,True,2026-07-30,13.0
82.0,CPLE3,2026-08-12,-0.39382598700157945,-0.4721105226103685,-0.851913991479354,0.14254655308498412,60.609122945876685,0.6506849315068494,2.0,3,True,2026-07-30,13.0
83.0,SBSP3,2026-08-12,-0.40501912510211735,-0.4500797555119428,-1.20190975919807,0.4369321394036606,72.98733604703754,0.815068493150685,1.0,3,True,2026-07-30,13.0
84.0,CMIG4,2026-08-12,-0.40909526870872215,-0.7279868849792261,-0.6542058269739587,0.15490690582701816,59.0376714910297,0.6164383561643836,2.0,3,True,2026-07-30,13.0
85.0,ENGI11,2026-08-12,-0.4208614261633759,-1.0509115950978807,-0.38484920981053783,0.17317652641829076,33.079865822403136,0.1643835616438356,4.0,3,True,2026-07-30,13.0
86.0,ENEV3,2026-08-12,-0.4275929032648726,-0.20832160655012114,-0.9294182709603105,-0.14503883228418593,52.32996947082768,0.4794520547945205,3.0,3,True,2026-07-30,13.0
87.0,BBDC3,2026-08-12,-0.4323845182232869,0.07990556364934666,-1.0449198151547772,-0.33213930316443024,,,,3,True,,
88.0,PETR3,2026-08-12,-0.43713486407825813,-0.10041103393761468,-0.9306119640095274,-0.2803815942876322,,,,3,True,,
