month,date,source_file,IBOV,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Not Classified
2016-11,2016-11-30,grid_vtqvtw11.xlsx,8959.2442892621,3890.7851741151,1475.1834897532,7507.4655706775,13235.4292019507,14189.321221201,772.5924283955,1076.4976462258,,5212.9091218744,365.8790526433,1495.5364882,593.6484951671
2016-12,2016-12-30,grid_vtqvtw11.xlsx,9312.0446931239,4070.3687240816,1443.7708303249,7451.2783605964,13903.0569731507,14258.8118949961,789.1910859222,1078.4990294078,,7908.1606794906,368.3940289866,1435.0006352413,596.7356513315
2017-01,2017-01-31,grid_ovzcidwu.xlsx,10103.2008931023,4040.7494212189,1437.2110730117,7671.0948527501,16266.5727635288,14610.4659886263,806.9059618571,1109.0610283109,,10295.4283505522,381.4965190197,1487.2348821743,580.6759967562
2017-02,2017-02-28,grid_ovzcidwu.xlsx,10542.281555421,3994.1579904778,1421.2664063465,7999.3130073169,17396.0789398795,14842.2328824586,810.8651470147,1187.4984100786,,11561.4254883061,401.444926972,1629.1252310325,599.9233409753
2017-03,2017-03-31,grid_ovzcidwu.xlsx,10715.6458658162,4061.6093460328,1421.5148571786,7926.0616240377,17036.398662137,15164.7222772364,816.7770157231,1111.5542486412,,13847.1619777538,416.5773843293,1702.8969856977,624.4481560548
2017-04,2017-04-28,grid_ovzcidwu.xlsx,10418.1689107697,3644.9622531389,1403.7970679287,7556.5445903447,15244.3545571945,15232.2335431195,814.8834739472,1126.3943335982,,13609.2247734656,423.6219709827,1700.7642448891,653.5663535342
2017-05,2017-05-31,grid_ovzcidwu.xlsx,10324.1600814848,3769.7508504044,1457.6921246901,7224.7203018303,18633.4273816548,15014.9684469844,795.1670338845,1139.016144764,,13271.0890101337,435.6891558284,1575.6372320554,692.9701803836
2017-06,2017-06-30,grid_ovzcidwu.xlsx,10304.3419245021,3801.7095298905,1462.0662407885,7570.0241979264,18081.3291183342,15131.0219673878,795.8410885208,1155.2084371111,,12296.1385478934,476.148401956,1890.1354826939,744.9672384877
2017-07,2017-07-31,grid_ovzcidwu.xlsx,10260.0104573124,3757.9631642963,1437.0602182607,7556.2725673278,18690.5115886466,15242.9749021804,790.9630446899,1168.7369732283,,11421.8821434595,494.3730562729,1858.418012947,726.2926379836
2017-08,2017-08-31,grid_ovzcidwu.xlsx,10304.735824013,3783.7180273885,1452.9058426107,7510.6289946823,17463.8731432329,15608.1778151665,809.7386356574,1148.5089060795,,11588.0195852606,507.2480284642,1900.6667789723,732.5986514411
2017-09,2017-09-29,grid_ovzcidwu.xlsx,10082.2129125069,3734.6573127869,1462.956131122,7466.9661435084,16782.7974284274,15417.8638194822,797.0846162409,1118.8177048162,,11356.493849653,499.5568304204,1908.7450800269,744.3843809315
2017-10,2017-10-31,grid_ovzcidwu.xlsx,10148.8659376692,3751.889625756,1493.9334916565,7569.9662988744,16084.9583370521,15838.9705253571,825.5980832826,1088.8064392186,,10705.8069193946,510.2665312498,1946.2613808308,796.8395254356
2017-11,2017-11-30,grid_ovzcidwu.xlsx,10459.4927583063,3806.3764215815,1503.0783133529,7776.9107545905,16380.8046570959,15830.9379494143,854.8128530274,1077.9312188927,,12515.4563406604,528.5690759277,1961.903815409,783.2264545315
2017-12,2017-12-29,grid_ovzcidwu.xlsx,10870.1018472739,3807.6416141301,1453.7145367329,7818.5437198685,18573.9865438685,15865.9778521574,746.2353934091,1058.7203421533,,14506.0468376959,489.1018869411,2068.5747023119,884.2650248767
2018-01,2018-01-31,grid_ovzcidwu.xlsx,11794.4992474787,3917.9497637439,1437.0492520269,8409.4524869837,20675.2763455123,16381.214486984,750.5395018067,1074.0911080536,,14742.1961575031,491.9225059847,2045.1840364805,790.8117644274
2018-02,2018-02-28,grid_ovzcidwu.xlsx,12755.1722610102,3877.0050861263,1402.4955719909,8783.9437495812,24672.9254098411,17105.2102924272,770.4731227642,1012.4466683518,,15237.2600302465,492.0770739819,2151.2494836569,812.4194009425
2018-03,2018-03-30,grid_ovzcidwu.xlsx,13303.4039465067,3967.3604281085,1380.270204812,9548.7169830157,26057.1317121753,17581.410549852,792.9809252382,1031.6940715993,,15565.0150288443,493.3293164024,1769.5437004435,843.8252908712
2018-04,2018-04-30,grid_ovzcidwu.xlsx,13819.4205542614,3764.4228083508,1348.4428404249,9406.6258765287,27653.0278961096,17701.1233000243,780.9443603231,1040.4729363552,,16837.4873753812,498.248165369,1827.8864812788,852.7819230685
2018-05,2018-05-31,grid_ovzcidwu.xlsx,14154.7305930742,3908.5031711461,1187.5078128937,9146.8443844185,31242.9382838356,17881.4724578467,785.4189797446,1029.3460623878,,18121.3588735215,519.0089397926,2079.9186699432,961.2017534247
2018-06,2018-06-29,grid_ovzcidwu.xlsx,14190.3357213692,4016.182167168,1148.7267066224,8697.9917660441,32289.096914411,17910.9787322471,776.3767924401,1043.1233318335,,18675.0731665971,530.9224095577,1981.7505838179,938.3520227945
2018-07,2018-07-31,grid_ovzcidwu.xlsx,14998.6007179106,4058.0753032076,1136.6958790169,8544.8759495136,33905.8481628932,18346.416166241,775.0168835706,1079.1145080752,,19668.1079422898,528.654169016,2139.7072396312,923.795066389
2018-08,2018-08-31,grid_ovzcidwu.xlsx,15506.1863331426,4024.4922325292,1119.1379328983,8646.0122170443,37167.0989838027,18524.3726818369,806.46547573,1046.6328477927,,19633.4435411989,535.4769382304,2187.813701661,941.1255783452
2018-09,2018-09-28,grid_ovzcidwu.xlsx,17153.3111884182,4102.5563396785,1104.7890832192,8536.584749511,40215.8085330411,18888.2115831403,845.0120018552,1059.2427592631,,22585.5465644345,533.2558565727,2265.7050177318,895.176377863
2018-10,2018-10-31,grid_ovzcidwu.xlsx,18211.6287511249,4244.9186340672,1073.7252438648,7830.2039033739,46121.9973316384,18674.4510934492,863.4666681804,1045.7545012878,,23015.7634175755,539.4573479032,2138.1840307135,849.3981999342
2018-11,2018-11-30,grid_ovzcidwu.xlsx,17635.5556792081,4240.5226701042,1057.9607827281,7816.1401362399,44268.5998851507,19257.2258735154,869.2167252149,1105.7651379988,,22868.3569943729,549.0555821766,1840.2323908846,852.3320547945
2018-12,2018-12-31,grid_ovzcidwu.xlsx,17236.6533938273,4146.1348304143,1052.4229896887,7722.4040923415,40895.598592,19961.3784453342,867.8860797215,1108.4125972761,,23680.192177158,538.5203678211,1857.2010212854,828.777984
2019-01,2019-01-31,grid_ovzcidwu.xlsx,16360.5918978485,4192.1319018759,1151.9989029969,7784.4236929503,38261.2847297049,19387.8135386264,849.2759789153,1044.8560208317,,22978.3397112039,541.200905549,2667.4904537648,837.9181352568
2019-02,2019-02-28,grid_ovzcidwu.xlsx,17049.7278266039,4206.4177658397,1163.7210955408,7547.5733690077,40482.485096918,19862.3006263094,848.1129072052,1083.6223639185,,23527.9294315916,534.261233569,2675.1205639691,826.0914497049
2019-03,2019-03-29,grid_ovzcidwu.xlsx,17523.374060413,4172.8340773622,1172.2316283944,7344.7529701282,39610.4062517159,20372.17101362,830.2591197462,1077.5207547073,,24101.6975566171,540.5052659104,3099.815620977,782.4965618361
2019-04,2019-04-30,grid_ovzcidwu.xlsx,17325.3866335705,4170.9792197756,1163.4430363841,7409.5844203374,39509.657163541,20600.7263621038,838.6734380702,1090.849362797,,24644.7883387269,540.5511699799,2916.3905704079,766.9142543388
2019-05,2019-05-31,grid_ovzcidwu.xlsx,16818.031872114,4206.348441702,1198.0832614206,7356.8511703412,40185.3242810055,20013.5691492237,863.4005632288,1089.7336399539,,23172.2407628447,544.6983465268,2937.0509904182,788.4136631257
2019-06,2019-06-28,grid_ovzcidwu.xlsx,16933.5806126257,4203.6362085139,1164.6832055785,7375.5179113326,41076.0062405246,20030.1513050832,834.8562377479,1139.3270657268,,22812.368367869,548.2689006456,2975.5797673739,774.8830573115
2019-07,2019-07-31,grid_ovzcidwu.xlsx,16307.7223540856,4328.9945834239,1135.320139392,7571.1281379758,40935.2073148852,19414.5681598399,831.6471658987,1205.027146405,,24301.0452470616,552.8842385004,2729.9412130244,797.8515320656
2019-08,2019-08-30,grid_ovzcidwu.xlsx,15482.5294414579,4414.8987353376,1201.6112158825,7412.1551987335,36937.3267934426,19295.2846870222,827.2416020862,1274.9378393957,,23977.2813869106,560.5912135534,3210.8470128352,828.4602371148
2019-09,2019-09-30,grid_ovzcidwu.xlsx,15535.9462691453,4408.1529964442,1148.2444709603,7672.6960295924,37058.5714374645,19060.2563109972,795.9576903814,1293.2055411744,,23944.8879406736,563.983027813,2922.9744638067,828.5753155847
2019-10,2019-10-31,grid_ovzcidwu.xlsx,15437.0951305221,4442.5568938845,1105.9974828224,7543.8468509773,34620.2671786667,19138.3545213275,797.7205656283,1300.1381482877,,23229.5063085779,578.8309770179,2923.1929334475,811.9551893333
2019-11,2019-11-29,grid_ovzcidwu.xlsx,15152.2360377196,4375.1680803185,1088.7000292652,7736.0177025665,35830.8080388197,18858.334741242,795.596114916,1340.4424205942,,22665.141570971,590.0876866533,2661.2376206739,834.1985196066
2019-12,2019-12-31,grid_ovzcidwu.xlsx,15200.4732763017,4291.4923965061,1074.4851137622,7417.5590219328,36095.299584,19373.3148117545,805.7406978087,1372.9495111483,,23500.0777462258,578.8325750208,2642.5136589508,850.499968
2020-01,2020-01-31,grid_1mk3z2wn.xlsx,14075.1634121047,4265.2069193499,1062.9496251142,6820.1075757997,36691.5466730959,18147.4234275607,842.964425612,1382.8478360092,342.3995686575,23493.0291934303,601.5160140237,2738.5197108862,862.6165084932
2020-02,2020-02-28,grid_1mk3z2wn.xlsx,13998.7570471167,4170.3282600522,1051.7615093429,6335.7452077999,36448.8134936548,18278.6903734988,881.3987363053,1446.4256342301,347.1980821918,23371.9761249199,630.8782666313,2835.0403608688,899.666450411
2020-03,2020-03-31,grid_1mk3z2wn.xlsx,12131.0251006431,4350.7815029527,882.3351127022,5745.0428304698,13820.3484721096,18100.1159495801,902.5309766113,1376.0069901547,341.9428747397,24994.9253083713,446.2254926475,2871.6139709025,894.263283726
2020-04,2020-04-30,grid_1mk3z2wn.xlsx,10238.6557084517,4202.8748658855,764.4135790295,5002.4242889915,6703.7099936438,16567.0845276421,871.3128270528,1097.4056858103,347.0444383562,22781.8836047971,349.7435352182,2750.2464470685,827.8164795616
2020-05,2020-05-29,grid_1mk3z2wn.xlsx,9576.3665825991,4139.725467046,742.4964928428,4706.4042477116,2076.5146799343,15067.2971190411,846.0113201612,929.3403218891,357.7873539507,25110.3909901832,364.2928642911,2412.2060083943,890.9945063452
2020-06,2020-06-30,grid_1mk3z2wn.xlsx,8906.9785976356,4043.9670060888,711.4350480318,4715.4941536829,-1170.5429174356,13286.8351350122,860.780125071,847.107910557,356.7541016548,26414.7809162923,404.4980460533,2660.9603980588,880.6419175452
2020-07,2020-07-31,grid_1mk3z2wn.xlsx,9429.4736035546,3809.0112618196,751.048091712,4503.9625425043,2054.6892954301,12861.200068555,853.1480285741,1030.1114584043,363.5456807452,28718.0367399989,413.9411654045,2767.0510014124,950.3896914411
2020-08,2020-08-31,grid_1mk3z2wn.xlsx,10412.2704765741,3997.8642415748,759.2673938341,4586.6888817771,6956.8558234301,13010.7524204717,845.4653413874,1052.5887600021,352.2202625753,30758.19146183,419.4177792786,3080.7230669866,976.0799161863
2020-09,2020-09-30,grid_1mk3z2wn.xlsx,11661.7103528959,4032.6939602093,815.6705699671,4663.070717679,10949.8817375326,13822.7881923937,843.8582570641,1190.8300541429,348.4200369096,35406.7081873853,384.7650732531,2919.8038385941,979.9379855781
2020-10,2020-10-30,grid_1mk3z2wn.xlsx,14070.5989312673,4176.3403848375,822.9926628527,4797.9613025005,19121.6516448055,14682.199107123,891.0679967797,1396.6688641269,381.8673972603,42781.3998337149,451.8720378314,2916.6318334937,1105.2987602411
2020-11,2020-11-30,grid_1mk3z2wn.xlsx,16663.0220148499,4089.6057316331,914.181422443,5000.6226275674,26183.0264269763,15810.4978158414,919.0893309236,1339.292785433,392.0487671233,47451.5724827805,476.0886406648,2827.0741681183,1092.7449457973
2020-12,2020-12-31,grid_1mk3z2wn.xlsx,17136.888024143,4461.2084906991,942.3162233599,5296.9762350193,33166.803124274,15882.5306125575,979.6606531793,1429.5835969189,402.0,47321.9549363728,452.3689278678,2982.2683717983,981.839925364
2021-01,2021-01-29,grid_1mk3z2wn.xlsx,19470.4803433839,4462.5877508408,938.0612310088,5383.8648767405,34392.6143611611,16060.9906654107,1029.8150995486,1566.3242028094,395.2858389918,56913.4443497374,445.3990670951,2845.5883685777,929.8861120688
2021-02,2021-02-26,grid_1mk3z2wn.xlsx,21360.5583328133,4423.1890469846,951.4289856997,5372.0792249762,37844.58279833,16292.9692674595,1011.0536195969,1535.7878755787,411.2137372055,59664.0830509036,431.9960316735,2991.3358570304,936.1737389716
2021-03,2021-03-31,grid_1mk3z2wn.xlsx,24107.4802086203,4505.0303415891,1045.4709736035,5521.0875396384,43905.3574941516,16904.5043085343,1072.9063073512,1461.2506473994,424.5923936438,68660.4048040141,422.3651998586,3058.8639916516,855.9277889505
2021-04,2021-04-30,grid_1mk3z2wn.xlsx,27876.2453567844,4621.1617873415,1024.7779326862,5694.2008134486,55462.9627999883,17042.3440931236,1040.6791437053,1524.3539192599,427.1506849315,77029.9665891475,393.9433696055,3117.6831402369,885.689999767
2021-05,2021-05-31,grid_1mk3z2wn.xlsx,26368.0874790811,4447.5884872304,1141.1816591686,5988.8091451336,55670.2483266638,16844.3107936194,1039.193522749,1493.6949343333,294.5098930081,76456.7505052911,415.6247765978,3362.3009404875,791.925405494
2021-06,2021-06-30,grid_1mk3z2wn.xlsx,27658.9707358983,4559.0773039864,1197.1443763513,5834.9497941742,62837.152712688,16962.8147479647,1040.1509545181,1510.6252527212,306.2855006806,78671.3769113553,443.5235615404,3496.0782588486,658.5578126692
2021-07,2021-07-30,grid_1mk3z2wn.xlsx,29127.3175263349,4626.0733155786,1328.370900173,6191.2046535825,63328.9639817172,17480.2609399887,1150.5323427855,1653.2352896328,436.9924967452,85533.6280817734,445.3145833217,3575.09332386,679.4171915973
2021-08,2021-08-31,grid_1mk3z2wn.xlsx,28384.9395133663,4748.6747341066,1340.7910781049,6148.2606479707,67138.0184479993,18087.6190740055,1206.4962308592,1695.9953967108,409.7452054795,79486.7044871851,448.5579444961,3447.8371379986,736.1634781358
2021-09,2021-09-30,grid_1mk3z2wn.xlsx,26596.8694792006,4333.4023633928,1389.9588833034,6631.4283374796,68014.0385750471,17913.9190560641,1493.1032532467,1806.4243363811,356.4869250403,67716.5061254553,451.2618060978,3444.2323544067,654.2250573307
2021-10,2021-10-29,grid_1mk3z2wn.xlsx,27010.4924005158,4887.3303079716,1394.0063439967,7325.4915397399,76278.1816544336,18647.2001838061,1485.034143054,1878.8639920312,370.8335211519,60530.3538125251,460.3683325108,3409.6173204804,664.1142362098
2021-11,2021-11-30,grid_1mk3z2wn.xlsx,27359.8042853086,4579.5588532397,1260.148888146,8215.1070189763,87991.2021795825,18250.6193632186,1327.889974481,1862.8081863924,428.4316091538,51091.33671893,547.4309612437,3467.9178802994,649.3126659083
2021-12,2021-12-31,grid_1mk3z2wn.xlsx,27028.5191873772,4474.9345427142,1178.7192110609,7815.4131969995,87803.1219232073,18311.2625808892,1355.77581703,1873.0407779549,400.1287450328,48147.481145589,507.7845525531,3330.3481641635,647.8965113225
2022-01,2022-01-31,grid_1mk3z2wn.xlsx,28151.2120295504,4357.6493018404,1258.0962074668,7676.6249210467,85992.8495500006,18791.0804888265,1334.8727735207,1942.5185427144,421.5779604206,51488.0609814877,506.7435729101,3310.7717743024,1047.8246091397
2022-02,2022-02-28,grid_1mk3z2wn.xlsx,30026.3429480347,4622.7209478071,1227.8967322146,7942.9210265284,85366.793760845,18922.402821438,1623.1394820658,1891.7191436513,455.8536709775,55700.1272931369,515.1106533382,3149.6357469891,1047.5048085041
2022-03,2022-03-31,grid_1mk3z2wn.xlsx,32087.0992383976,4701.5248292304,1241.2324653288,7719.3142529119,100411.172772043,19267.5767821877,1807.7692500195,1982.3172324309,477.6277511659,59838.1127341454,523.5815560886,3318.9030474904,1104.183448548
2022-04,2022-04-29,grid_1mk3z2wn.xlsx,34307.4987619675,4465.2478708233,1352.932819934,8387.8718078129,102698.618525494,19540.5138812106,1782.8072876683,2009.1345344372,516.9392347093,65696.3448147469,543.0933531319,3201.8607208666,1058.2872211288
2022-05,2022-05-31,grid_1mk3z2wn.xlsx,35005.2630952866,4427.8760259734,1472.8231307578,7680.1000587818,108357.285271325,20678.630897651,1814.8275331833,2027.2333547875,526.5576328176,63945.5746420444,572.3623868033,3477.4895260346,1130.8931584
2022-06,2022-06-30,grid_1mk3z2wn.xlsx,36390.7902981754,4302.2693999586,1421.5268170119,7740.7564830896,118723.990894534,21569.0496305982,1681.890922748,2310.8955555655,543.5311790361,64153.0303066689,575.604051707,4546.0295938943,1127.1965282192
2022-07,2022-07-29,grid_1mk3z2wn.xlsx,36053.5630492353,4118.0905819382,1437.0798466895,7620.8806507427,121159.615932195,21723.8931849549,1727.1446755437,2494.09972407,542.4782134701,57236.5826704629,593.3836472726,4364.0308195138,
2022-08,2022-08-31,grid_1mk3z2wn.xlsx,34794.3544167372,3793.6174895893,1419.8493849651,7713.3849015543,124115.28047713,21942.3081754997,1703.9185862903,2437.8257496247,524.2157888156,54872.6690877637,606.4783816336,3871.2363783601,
2022-09,2022-09-30,grid_1mk3z2wn.xlsx,33165.1950785359,3663.6891772852,1390.6181599188,7447.2926815108,117964.72608924,22450.6930345987,1721.1552536354,2701.171445812,545.7541801923,54873.925637773,609.6980322228,4159.2103745594,
2022-10,2022-10-31,grid_1mk3z2wn.xlsx,30334.7730485954,3631.0802189775,1466.7867801392,7308.0932500132,115200.810833734,22193.9487463124,1760.444373282,2833.4544784551,559.4700923885,47019.7327162002,611.0064078391,4478.828061447,
2022-11,2022-11-30,grid_1mk3z2wn.xlsx,31015.1158563236,3694.1480640276,1586.7140589589,7568.471092552,107975.048266181,21687.5119062964,1841.7810172458,3005.1878793528,592.9385516856,48047.7427037984,622.4572332289,4674.7747082797,
2022-12,2022-12-30,grid_1mk3z2wn.xlsx,28805.7661125306,3714.9071533854,1198.6879632961,7030.6354765899,93337.229023338,21768.3361037337,1881.3476069745,3104.9064206606,626.8115966303,45839.8640426304,639.5282294216,4271.0148493473,
2023-01,2023-01-31,grid_22fp35k1.xlsx,27839.4585870566,3704.9739880322,1216.3459443471,6173.2730815017,80428.649877372,22028.6599726911,1719.0503972327,3022.8944999514,655.5589534428,46461.7276599395,662.4114769296,4478.3207357595,
2023-02,2023-02-28,grid_22fp35k1.xlsx,29979.2015456114,3699.758390399,1173.2886873672,6445.9835525651,94928.0577261821,22522.8398771747,1711.6697288625,3140.8279214443,678.4876177487,45574.197832655,697.2518852983,4488.9834838511,
2023-03,2023-03-31,grid_22fp35k1.xlsx,29097.0078303024,3689.7626947761,1226.4265556962,6649.6103601445,90862.3011779233,22464.8296325503,1744.4767783302,3075.4027003422,704.517800446,47349.1743509792,739.2149694263,4549.6583448916,
2023-04,2023-04-28,grid_22fp35k1.xlsx,27118.8137005969,3769.0369323884,1234.9342238731,6844.4445442314,89379.472800842,22402.6481268852,1745.9439847579,3130.0813148595,680.6687073619,40154.8205575386,713.8287519637,4461.6636250087,
2023-05,2023-05-31,grid_22fp35k1.xlsx,26330.6170542406,3865.747383303,1186.5940940883,7004.2610003787,89818.8943085491,22410.9688930123,1742.3727932762,3070.5445741159,629.7499148103,38071.8570416451,959.3307581132,5002.4867467596,
2023-06,2023-06-30,grid_22fp35k1.xlsx,25589.0167542496,4002.8030402699,989.122506174,6936.7041194544,88021.4492638256,22718.1915724293,1782.5057521574,3122.4153889893,633.8489773654,35018.7197790732,963.9245101228,4396.1741312578,
2023-07,2023-07-31,grid_22fp35k1.xlsx,25474.4542968395,4044.6585578439,1031.8946721502,6533.5477859831,85807.5464401881,22839.2415601508,1903.8616439398,3219.5403279837,658.7433964018,32658.2695198694,1007.7298692583,4528.1914289613,
2023-08,2023-08-31,grid_22fp35k1.xlsx,26642.1568551732,4266.0726894265,1215.4168471466,6758.8273786286,89188.3903361264,23120.0500470521,1975.6995233882,3209.723878559,651.8632332651,30956.3268707593,975.9145604404,4700.4401975456,
2023-09,2023-09-29,grid_22fp35k1.xlsx,27437.4493531088,4544.165021375,1353.5361039244,6428.8966393251,88112.2523560734,23527.3707520227,2014.1082991378,3304.7375341825,650.0094617386,32994.155959805,926.7969148705,5301.082692255,
2023-10,2023-10-31,grid_22fp35k1.xlsx,29781.0872283543,4642.1245442533,1527.6146030676,6545.489769422,94220.0116327529,24192.0369741656,2058.5926901683,3296.200829154,672.4703398162,35443.5413796474,949.638954409,5502.6788166319,
2023-11,2023-11-30,grid_22fp35k1.xlsx,28689.2337264073,4779.0887990832,1650.6931335403,6236.5757103012,95337.0918038371,24184.1372812351,2136.0090942893,3332.9805552306,708.1105088393,36080.827846901,907.8040858918,5444.0605955267,
2023-12,2023-12-29,grid_22fp35k1.xlsx,29546.262293585,4778.3426690184,1645.9264666358,6180.7714892442,100187.538338538,24350.2854389375,2222.2355993454,3448.5655678887,731.269304654,37400.9673386505,836.7706393083,5376.5443965301,
2024-01,2024-01-31,grid_22fp35k1.xlsx,29813.1328602194,4925.0965279909,1776.890935613,6789.9305166742,95929.1657568959,24875.6462108231,2258.5988603614,3468.7187150391,735.3287293958,39116.9148732803,813.3254912775,4942.5224101152,
2024-02,2024-02-29,grid_22fp35k1.xlsx,29187.809850116,5024.7952555676,1869.1099698858,6412.337937158,95003.5372743322,25033.8427282399,2270.4787517396,3560.6048110939,732.6188198915,37919.4616883047,816.768202333,5106.4971035057,
2024-03,2024-03-29,grid_22fp35k1.xlsx,27849.5495720741,5085.1277457808,1903.7626357162,6113.5248892092,91684.1681568982,25395.6191157047,2357.0122180512,3512.4497803933,717.3745049118,35629.9477465426,843.1800846911,5189.3305107736,
2024-04,2024-04-30,grid_22fp35k1.xlsx,30546.3561837988,5119.4958111728,1943.0906738445,6485.5406763685,100424.801224771,25480.9516793158,2370.5728250153,3587.5497553436,739.6669450661,32886.8570579641,825.6720594943,5092.5901502005,
2024-05,2024-05-31,grid_22fp35k1.xlsx,29622.1865202115,5062.731640067,1911.7723737223,7121.8343845888,96521.7555952557,25819.7282551223,2435.9862005393,3581.9823606543,742.522717948,34781.9969492048,799.2895847134,5068.7010793181,
2024-06,2024-06-28,grid_22fp35k1.xlsx,29058.4153921932,5158.3476998947,1927.3494096151,7158.8022768356,91041.7098165104,26407.589147979,2675.404043849,3697.2650607958,738.0845522797,36801.0767443603,803.0305820376,5021.0295685205,
2024-07,2024-07-31,grid_22fp35k1.xlsx,30154.9579791481,5198.3851055209,1980.2349656338,7299.1207603801,101998.068524759,26655.6480468261,2688.7678551191,3877.0203761805,725.5384487499,37830.8583362262,817.6697699564,4812.9058026439,
2024-08,2024-08-30,grid_22fp35k1.xlsx,28540.2016501304,5290.6211451473,1932.2625853721,7627.834386466,94043.860382815,27031.3887827116,2953.3703216828,3897.9475433832,726.9952573695,36056.3306804187,822.2789662161,4848.6259125749,
2024-09,2024-09-30,grid_22fp35k1.xlsx,27009.5597759625,5456.404709125,1959.1786499609,7849.3017582347,85356.3788830976,27081.3218062637,2877.5720069972,3702.4084447513,747.5264108026,36251.2768626653,865.0747613004,4724.1145915089,
2024-10,2024-10-31,grid_22fp35k1.xlsx,27629.9364588461,5572.876687747,1875.8854895608,7998.8980836483,89788.7905143947,27340.4231550375,2872.1238151596,3968.8444530257,756.1768890596,35506.3087836457,862.1417085508,4910.3379742009,
2024-11,2024-11-29,grid_22fp35k1.xlsx,29600.8240345202,5563.8564985524,1911.8195660276,8124.3728222607,94491.8943942642,27734.7992361363,2963.0929150824,4064.4444955246,770.5095845548,35245.7991186797,843.5643456246,5231.0510316356,
2024-12,2024-12-31,grid_22fp35k1.xlsx,29864.4831072854,5493.3422102843,1984.8254838618,7054.2724090456,96035.6918860495,27226.6317366095,2993.0412301768,4210.9813081788,790.4051251033,35952.4628773105,836.8585336397,5126.4289968228,
2025-01,2025-01-31,grid_22fp35k1.xlsx,29278.3468063418,5527.0957610804,1819.2371873644,6971.9397747244,97370.6448217801,27769.2666834339,2935.4251410184,4167.8108633737,838.1909499883,33547.9256466293,820.0289699707,4988.3174702246,
2025-02,2025-02-28,grid_22fp35k1.xlsx,29436.8131068519,5509.1282563623,1781.6988065196,7929.5013780016,99413.2251526841,27687.1551560872,3152.4132084344,4007.5811301531,865.6437074081,34545.2412459078,798.6032797892,5039.0338433289,
2025-03,2025-03-31,grid_22fp35k1.xlsx,29278.2496750191,5484.8786920243,1748.1901103269,8264.4527016818,97594.9241391287,27599.4009829503,3172.8011023118,4004.4264675657,894.0299878397,35346.2096908767,809.5606103304,5264.1880704361,
2025-04,2025-04-30,grid_22fp35k1.xlsx,24365.0599452765,5571.388361431,1662.5498005608,8510.8528489634,83356.3737068637,27836.904549378,3202.2059147359,3979.7903007264,903.9799184724,32426.5425081437,802.4768215326,5349.5502087507,
2025-05,2025-05-30,grid_22fp35k1.xlsx,24243.1191738377,5674.4262304025,1529.4837866982,8703.550728519,79562.9342821914,27137.275803457,3375.1636102752,4166.9975916062,992.995910137,32169.0414584297,841.3923585353,4959.1851545633,
2025-06,2025-06-30,grid_22fp35k1.xlsx,24371.6745925219,5866.4554502485,1475.4586942852,7870.138452303,78934.8227791654,26598.6498470547,3479.9547440388,4119.7959323243,1010.6813857315,31655.9683725905,861.5874153036,4938.455559057,
2025-07,2025-07-31,grid_22fp35k1.xlsx,24628.1186664759,6114.2649720935,1493.3312086302,7837.6123314919,75155.5919994231,26960.9800422588,3471.9646109442,3932.4101273846,1027.847391737,30630.2732535168,841.0891395854,4837.6804692966,
2025-08,2025-08-29,grid_22fp35k1.xlsx,22988.5333720822,6179.705890137,1558.9832584262,7349.4613149691,68013.3363593627,27769.3845847303,3696.1835488003,3939.8756497599,1044.4263122411,30604.1682481438,858.706536794,4895.2207814835,
2025-09,2025-09-30,grid_22fp35k1.xlsx,22686.6585767034,6183.9543449305,1581.7304173511,7601.0533358725,68570.3855872596,27377.1921172425,3886.0480361974,3991.9102910917,1059.8336438356,29894.2876877483,861.362899486,5226.6903598415,
2025-10,2025-10-31,grid_22fp35k1.xlsx,23123.5735169821,6240.1718482972,1626.3155685151,7697.1663073984,70552.6881284765,27930.6601555876,4047.0893811073,4037.5813598243,1082.4586616986,32091.6557090166,885.7018902924,5654.7333094253,
2025-11,2025-11-28,grid_22fp35k1.xlsx,22764.3740478956,6506.5089014947,1828.0099036625,7637.5074120598,64896.1894050892,28084.4975856932,4410.1457351175,4156.45572448,1104.7890265425,33393.5374748584,887.0125843725,5823.0318850349,
2025-12,2025-12-31,grid_22fp35k1.xlsx,22859.1884169585,6675.6022730009,1969.913546764,7998.5888442324,60921.4262587754,28396.8394464313,4386.8155514657,4311.9540302205,1109.080064,34174.0511701381,953.8604206626,5813.3694481372,
2026-01,2026-01-30,grid_22fp35k1.xlsx,23899.0290112135,6789.6705538816,1900.3932904448,8055.3960594413,59573.0775264635,29006.9830348022,4399.5786297526,4384.3445890063,1100.6056311233,35621.6643196523,951.0341348001,6253.6218062743,
2026-02,2026-02-27,grid_22fp35k1.xlsx,25065.0820117514,6938.2975386725,1868.8918379362,8269.5939838386,67165.2136108715,29329.8968155196,4295.1831739279,4406.9961535724,1101.0579431452,35400.1440278417,909.0471481099,6459.1408405781,
2026-03,2026-03-31,grid_22fp35k1.xlsx,31513.3955390524,7098.9605859682,2004.3681270869,8086.0150361572,97087.7702336677,29100.8489832944,4180.6292670228,4620.3842795279,1155.965741589,37077.8382269905,926.1523123522,6533.7916719411,
