month,date,source_file,IBOV,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Not Classified
2012-02,2012-02-29,grid_u4lflnxf.xlsx,-20.435708588397272,-6.6929857046272065,-8.658062599730874,8.513358844184538,-11.198590365677466,1.2643503703453498,8.703059680476349,4.628682637401015,,-20.850866534453278,1.9896375454763475,3.562854629589081,3.1753699230568393
2012-03,2012-03-30,grid_u4lflnxf.xlsx,-18.10783432905783,-6.180484495914121,-16.177626705022735,9.30491992444367,-6.403373417617633,0.8785239066478989,9.045524048734208,5.603177177845802,,-18.216434310745985,4.527353030826027,2.440815204449732,4.364063463264682
2012-04,2012-04-30,grid_u4lflnxf.xlsx,-12.446917043637372,-28.335714423359786,-7.781140705709482,5.968775447942542,-6.5742492708685,-3.7322781431428713,6.713182337064285,15.882359894519372,,-14.589576715377394,2.6524631513637837,6.604832116782491,4.67922049272955
2012-05,2012-05-31,grid_u4lflnxf.xlsx,4.735809450144381,-25.19335573900795,-8.090781354495972,11.176972040654567,5.381307922892735,1.6533387607608867,-4.701415123759508,18.459506216351155,,7.580734738572429,2.7129662913136734,5.778827274680708,11.923579186622257
2012-06,2012-06-29,grid_u4lflnxf.xlsx,6.503730113346193,-28.974166678563456,-14.754028431079917,3.2618535144443817,11.861841217159173,-1.5568263968547058,-5.477855589515881,10.98185847867966,,14.306166204436192,2.7619436672215345,6.846596007035945,20.134142517844815
2012-07,2012-07-31,grid_u4lflnxf.xlsx,0.9561075647469839,-5.513467163542685,-16.34004666243761,1.057575902257461,14.118388229296094,1.6507232328246901,-5.400317165140981,2.5549978258493278,,-1.3193154116804704,-0.9166761976744353,4.585704415622356,20.38887321518929
2012-08,2012-08-31,grid_u4lflnxf.xlsx,-10.644611603538488,-9.612900350042587,-23.429452265774252,-6.44937898568885,6.416257334124527,-1.5331505826353573,1.6758848082369568,-1.6617436785214486,,-20.62569716997721,5.227189748760894,5.503675739671874,10.783212953313974
2012-09,2012-09-28,grid_u4lflnxf.xlsx,-14.081194082799575,-8.272008041944552,-20.299693193257003,2.3011380682279046,-17.25403914530878,-5.521693787516837,5.3579287185329765,-3.6816128143700824,,-34.40777888817904,1.7098368933335801,-3.6378943399873553,-83.83525154177683
2012-10,2012-10-31,grid_u4lflnxf.xlsx,-11.289718106102557,0.14779313343106631,-15.810116050645373,8.741618121694408,-15.660672972111739,-6.722910782818032,4.940920831340913,5.235750698572759,,-26.15821586695913,10.579082612014092,-5.260550323426535,-81.16196781763894
2012-11,2012-11-30,grid_u4lflnxf.xlsx,-10.217937519831295,3.8786861872057155,-4.644065912268117,13.798075317383104,-15.522941730429379,-7.8789720269911605,9.961293807526879,8.256285505268051,,-17.834080486873592,5.189169970146526,-33.34305995884858,-79.96631954114378
2012-12,2012-12-31,grid_u4lflnxf.xlsx,-5.076689494067466,5.518044564620806,-0.396585849721026,8.153729863352833,2.0777164811719886,-0.24411697342891034,12.863054061719895,8.531085326690203,,-5.8025680191647195,8.092955794473415,-24.002129729305068,7.574105376272451
2013-01,2013-01-31,grid_u4lflnxf.xlsx,-8.514459698442167,0.07328412273545425,1.811833439570259,6.428652599341802,-3.3682868420685406,0.3910648767323032,7.554730104759298,8.424979368181642,,-8.596026478862123,5.971364764800205,-43.52982756793675,6.938453790739961
2013-02,2013-02-28,grid_u4lflnxf.xlsx,-6.042843826723082,4.599743697016572,-1.1976977567581832,5.820053745186084,-5.5989418914435,0.33199270080870447,6.125791957738134,9.048020948585442,,0.8188570154706927,5.236531850589614,-2.4826818355581515,6.906703796082611
