target,sample,start,end,n,r2,adj_r2,invalid_nonpositive_windows_full,d_focus_pib3_beta,d_focus_pib3_beta_std,d_focus_pib3_t,d_focus_pib3_p,d_focus_pib3_partial_r2,d_bcom_usd3_beta,d_bcom_usd3_beta_std,d_bcom_usd3_t,d_bcom_usd3_p,d_bcom_usd3_partial_r2,d_usdbrl3_beta,d_usdbrl3_beta_std,d_usdbrl3_t,d_usdbrl3_p,d_usdbrl3_partial_r2,d_ipca12_3_available_beta,d_ipca12_3_available_beta_std,d_ipca12_3_available_t,d_ipca12_3_available_p,d_ipca12_3_available_partial_r2,d_swap360_3_beta,d_swap360_3_beta_std,d_swap360_3_t,d_swap360_3_p,d_swap360_3_partial_r2,focus_ibov_same_sample,focus_difference_vs_ibov,focus_difference_p,d_focus_pib3_q_bh,d_bcom_usd3_q_bh,d_usdbrl3_q_bh,d_ipca12_3_available_q_bh,d_swap360_3_q_bh,focus_difference_q_bh
Consumer Discretionary,since_2022_ex_seams,2022-01,2026-07,52,0.275973910104491,0.19727542207237048,0,-1.8749846994586132,-0.04439566193057193,-0.21428303308831506,0.8303263483856891,0.0019197727442272772,0.6649845638665881,0.4089724838240958,2.1785698433708722,0.029363638479481313,0.08493072352105946,1.3600542639154247,0.5987263601175425,2.4412564136172437,0.014636258497426669,0.16258471847555012,3.6974604475384396,0.3571693640299133,1.5471966166514084,0.12181584158394965,0.11440741538614496,-5.9940907955000275,-0.4480657122739902,-2.4038497794666,0.01622343839049578,0.12244639074593,-0.25374865841430233,-1.62123604104432,0.8458294464241978,0.9361322152825664,0.16150001163714722,0.08049942173584668,0.2679948514846892,0.0892289111477268,0.9127750527660768
Consumer Staples,full,2009-04,2026-07,208,0.08771426274082184,0.06513293261064412,0,0.7422051640121128,0.06519660424049817,0.5458682829133673,0.5851564818447612,0.0034224574184947842,0.06383204307954686,0.049763234615277756,0.46037598766033677,0.6452463672021873,0.0013614219376866243,-0.1385148053001053,-0.10436618349072226,-0.8465724932199223,0.39723345122262765,0.005636672632463924,1.0765209519486723,0.11720131198922366,1.1334102005750915,0.2570420324066012,0.010059851524416574,1.6079742166230002,0.17623014475468082,1.0804758634562808,0.2799303293017883,0.020364271954801172,5.968952397629377,-5.226747233617262,0.0027812457710798544,0.5851564818447612,0.9866714792407835,0.5033100362593185,0.5654924712945226,0.43989051747423874,0.005098950580313066
Consumer Staples,ex_2013_14,2009-04,2026-07,184,0.10203261262098395,0.07680880960471947,0,0.9888551618659024,0.09480915999020752,0.7357442840298802,0.4618863341205608,0.007206508400802836,0.058977654623136755,0.048557939850301886,0.417874021893872,0.6760392270035211,0.001251050334795667,-0.16724709920275127,-0.1330130385428612,-0.9863409292414932,0.32396584148057506,0.009070506760504471,1.4769109496713038,0.1760816552141396,1.5657381236342165,0.11740993728675342,0.02179537732910819,0.9174294420639637,0.106841003620856,0.5959484709971611,0.5512096509532962,0.007087267755643389,6.179005187471408,-5.190150025605499,0.0033229215677927915,0.5080749675326169,0.9662546132430333,0.5642787060834379,0.3228773275385719,0.7209609207328858,0.006092022874286784
Consumer Staples,ex_2020_21,2009-04,2026-07,184,0.016692970067153867,-0.010928013919723867,0,-0.9806854154622037,-0.0671258884262828,-0.8701625839140816,0.3842115601931919,0.00372482810112007,0.08816692608481623,0.07184020895342808,0.6192183432883381,0.535772529309164,0.003106209436027463,0.042227482244701964,0.03373977039417865,0.32067102445320084,0.7484597076981099,0.0006000972325483911,0.8135917519775608,0.08979967745695835,0.8423604706623842,0.3995862123012184,0.006233643459824245,-0.2974916397359656,-0.031707365872711224,-0.245080535542435,0.8063940738006459,0.0007574901692123381,3.8491398290680143,-4.829825244530215,0.008776895291494391,0.7043878603541852,0.8635982664161705,0.8373060161960555,0.6530692764357904,0.852412503472647,0.04827292410321915
Consumer Staples,clean,2009-04,2026-07,160,0.030966878339145798,-0.0004952360004921719,0,-0.11099031443321844,-0.008480872370744713,-0.10547544713219895,0.915998551649589,5.9928340811366e-05,0.07705588432943705,0.06852855682275083,0.5449616924617537,0.5857798645817667,0.0027588206548428973,0.019772912847264054,0.017172252362993856,0.13070318595012168,0.8960101119446273,0.00015522837496195763,1.3130026417727618,0.16443232948368408,1.4924318393432492,0.13558597341429968,0.020253289237269878,-1.4266670113387787,-0.16288173006317916,-1.3117282303420936,0.18961184807041986,0.01950501283652417,4.166800677918155,-4.277790992351376,0.025358202997039392,0.915998551649589,0.718167628131334,0.8960101119446274,0.4368900697653436,0.3553610092681516,0.09298007765581111
Consumer Staples,ex_seams,2009-04,2026-07,193,0.10263172953563404,0.07863792551252258,0,0.7774972038817614,0.07752237848194556,0.5399205465509258,0.5892518275658534,0.004901060481656727,-0.0578223847482289,-0.04939424356693274,-0.4372161765108979,0.6619545792305745,0.0014017174712592784,-0.16790974268811343,-0.14081434034111046,-1.1777117091369933,0.2389115572757292,0.010665792625286663,1.9156382320459098,0.22881390704213328,2.035542341011839,0.04179633271228811,0.03890192942440707,1.0039154053319692,0.1231136828893146,0.7636220550621509,0.4450925022000418,0.010172395461270578,6.257300955716724,-5.479803751834965,0.002835319040840112,0.6481770103224387,0.8090555968373689,0.39477873517995377,0.15518845110670954,0.6120021905250574,0.005198084908206872
Consumer Staples,audit_clean,2009-04,2026-07,151,0.027991882798086398,-0.005525638484738193,0,-0.5186238333680167,-0.04109071361265461,-0.47403925840749944,0.6354719121958976,0.001398094893933055,0.038048915831634805,0.034493889893233855,0.2795721357918863,0.7798057873472803,0.0006883517385667393,-0.039005486855496374,-0.03505854765664623,-0.2617695061244167,0.7934991500772883,0.0006382073047475068,1.2123932636853174,0.14981563435609552,1.348830960540011,0.17739126772612668,0.017629342653522007,-1.0935608526362182,-0.1250415108204298,-0.9654089830897272,0.3343400038551889,0.012104038295040143,4.442488062949742,-4.961111896317752,0.015467970016199706,0.6992771055179756,0.9581476092413563,0.800081580172293,0.48175798569588046,0.45971750530088473,0.06015851575428469
Consumer Staples,since_2020,2020-01,2026-07,79,0.32559658922619517,0.2794045747896332,0,1.585056241845666,0.15375028302209698,1.4939042281400898,0.13520065318128172,0.017330054593135857,-0.08971058655492414,-0.06980742119943183,-0.4744905943262271,0.6351501036072102,0.0023504774316596144,-0.4425878684137255,-0.2839421424312578,-1.6261562849395435,0.10391641301732446,0.040333554458149345,0.7381555019071528,0.08982788334778183,0.6926438551000885,0.48853308140980367,0.005821249688385821,4.098468113600946,0.4484458473921169,2.045661066753093,0.04078972877200737,0.12139227025843402,6.517266411873479,-4.932210170027809,0.007585071993581494,0.18590089812426236,0.7762945710754792,0.28577013579764227,0.5842754380261526,0.08973740329841622,0.013905965321566072
Consumer Staples,since_2022,2022-01,2026-07,55,0.04784855022952439,-0.04930976097154449,0,-0.9555836674064759,-0.03249691989940584,-0.36035429970275534,0.718582197633248,0.0010241562454099684,0.12378455784285824,0.11145404682417345,0.579512073643136,0.5622437023100817,0.006615406082445374,0.27395165592746407,0.17228247326440663,0.7691330039668882,0.44181435727871676,0.014262513125694043,1.3978411183408763,0.19368830926848593,1.2366184447423312,0.2162287689769653,0.033660406964357015,-1.407424389869102,-0.15140010885761018,-0.6322503181931597,0.5272233220449596,0.013930765711928639,0.2982402843671333,-1.253823951773611,0.8063611263953516,0.9072887452862399,0.5622437023100817,0.6074947412582355,0.33978806553523117,0.7922010945865314,0.9772311542052887
Consumer Staples,since_2022_ex_seams,2022-01,2026-07,52,0.03576223877827733,-0.06904621352843154,0,-1.1531387408355154,-0.042464376772641116,-0.5211046884828957,0.6022938450223414,0.0017563790952410674,-0.05079227403842834,-0.04858257906969617,-0.2372676675128879,0.8124491435729799,0.0011984992813072193,0.06288615680551629,0.043055395332305915,0.17771209197683707,0.8589490883893651,0.0008407717817952021,1.204962545248468,0.1810275172587938,1.1445720277791775,0.2523864850751538,0.029389687206576753,-0.9457630619052529,-0.10995149182773713,-0.4126826736921807,0.679839120722199,0.00737334946810686,-0.25374865841430233,-0.899390082421217,0.8592552657836818,0.9361322152825664,0.893694057930278,0.858949088389365,0.33737048995447294,0.8827674863636481,0.9127750527660768
Energy,full,2009-04,2026-07,206,0.49377481532976364,0.4811191857130077,2,28.233040623324193,0.6270607454719992,2.945597583934818,0.0032233145432249977,0.31144195233672733,0.6337208616431314,0.12892130690648426,1.7238030192400122,0.08474340938967062,0.009005503255673508,0.3924887415133149,0.07739321256092857,0.8454539806659841,0.39785741632353266,0.0030215054974821465,6.739876475479515,0.19028708025984567,1.8715146800638534,0.06127377703944448,0.026602483454533643,7.0383105830039465,0.20156760916172778,1.9329819595105264,0.05323842022907943,0.02671297077399959,5.706845342030378,22.526195281293834,0.012311805705848666,0.017728229987737487,0.4660887516431884,0.5033100362593185,0.2246705158112964,0.29281131125993687,0.019347123252047904
Energy,ex_2013_14,2009-04,2026-07,182,0.4993292883463868,0.4851056885835,2,28.626538032501575,0.6296303188510535,2.9331660342343393,0.0033552440821082996,0.31243395303972876,0.6400293339822536,0.1248453547446441,1.5420798600448746,0.12305418840164828,0.00813932407182183,0.4045749707754993,0.0764283657095556,0.7963291543399398,0.42584074429732044,0.0029132024299126646,6.84317507402199,0.19205800004547327,1.8004948993050542,0.07178252826815967,0.026009746670000444,6.832861814191537,0.18876383109007946,1.6866493528195603,0.0916707961480836,0.02218984153516579,5.925752558414628,22.700785474086945,0.013564099876675506,0.018453842451595648,0.6767980362090655,0.5642787060834379,0.2632026036499188,0.3888261902065162,0.021315014091918653
Energy,ex_2020_21,2009-04,2026-07,184,0.16073669310257155,0.13716188111107075,2,9.793495366825459,0.3360349927271993,2.4727615189473777,0.01340735781534197,0.09334587927356008,0.581465163484268,0.23750460806808135,2.086472829388797,0.0369358139013225,0.03394998927645354,0.33256530387725647,0.13320187095661734,1.1043342907877585,0.26944815311692416,0.009353152777550777,0.9523964744331335,0.05269537154858972,0.5682056848910342,0.5698953117543497,0.002146531900971027,2.1493488874074296,0.11483618804367593,0.9606929029290247,0.33670660071918057,0.00993606007047354,3.8491398290680143,5.944355537757443,0.0850753516456515,0.07374046798438083,0.20314697645727375,0.4234185263265951,0.6530692764357904,0.5291103725587123,0.1871657736204333
Energy,clean,2009-04,2026-07,160,0.1624879947161636,0.13529604649266236,2,10.08931264021524,0.3418899807808112,2.4984526125800186,0.012473681833376382,0.09739214846811572,0.5873892347394793,0.23166536405143023,1.9373980648866151,0.05269670300623952,0.03152844218566564,0.3261369572668684,0.12561050839441512,0.9601653864291031,0.3369719844235681,0.00830555260528354,0.9913758438526203,0.0550591230924844,0.5664918394236064,0.5710594788738841,0.00227080439762839,1.8143427032889927,0.09186253482233553,0.7358730836231313,0.46180793920340024,0.006204093628924823,4.166800677918155,5.922511962297091,0.09241446195592973,0.0686052500835701,0.28983186653431736,0.5295274040941785,0.7183762040793694,0.6349859164046754,0.14522272593074673
Energy,ex_seams,2009-04,2026-07,191,0.4979417414332141,0.4843725993097875,2,28.194554375889357,0.6250200840131077,2.887994018057077,0.0038770724573631288,0.3135559443784547,0.5822816846653227,0.11427222240407583,1.4032848718057016,0.16053190756968316,0.007394313253898832,0.43935612204515806,0.0849172822444817,0.9052223345104637,0.3653476118901797,0.0037828946576182743,8.170420842247292,0.22259106992793148,1.9321883385759862,0.05333626399437019,0.036950889094865436,7.252325001374225,0.20462536524862723,1.949727184314035,0.05120864443494,0.02819650482034941,6.03355971264353,22.160994663245827,0.016658877798097604,0.02132389851549721,0.8090555968373689,0.5023529663489972,0.15518845110670954,0.3501608579080534,0.026178236539867665
Energy,audit_clean,2009-04,2026-07,151,0.17821282494671498,0.14987533615177406,2,9.978455544837985,0.3451499789676633,2.385385015564932,0.017061254972397633,0.09864270768649075,0.5515429107760372,0.2182893284347993,1.658632888866324,0.09718979024422136,0.02756709974920779,0.29701722853303814,0.11654755605780345,0.8561751071300976,0.3919009294196061,0.0070531037265231245,1.5299349740987072,0.08253533288279255,1.078275533268052,0.280910812436892,0.00535058981386638,2.7910906516417766,0.13932803475065947,1.1541620935053494,0.2484337202094804,0.015027920429729336,4.442488062949742,5.535967481888249,0.12268674332698337,0.09383690234818698,0.46923644927178615,0.615844317659381,0.48175798569588046,0.45971750530088473,0.1927934537995453
Energy,since_2020,2020-01,2026-07,77,0.6870470109520358,0.6650080680613342,2,40.06190807837756,0.7268271089689927,4.195343059761824,2.7245888757354564e-05,0.3767079900036122,0.17977247617289294,0.027672421371227773,0.2040499315197478,0.8383144799371876,0.00035332968322709934,0.201467489227662,0.025612578012207066,0.2122589819460914,0.831904993950753,0.00030826177595522086,4.868590169300216,0.11571701639992085,1.4363168606719718,0.1509121984449726,0.009877292752810463,15.20175027332694,0.3281101589597246,2.661558857539337,0.007777974126706777,0.06462791705884197,6.269183634334258,33.7927244440433,0.00019065050135891326,0.0001498523881654501,0.9221459279309062,0.831904993950753,0.24347335092644412,0.0439300975918863,0.0004194311029896092
Energy,since_2022,2022-01,2026-07,55,0.2309314778888898,0.1524550980816337,2,3.869159584002884,0.06967781938079082,0.5708695735958129,0.5680880572119187,0.004708373634786267,0.9241136301325157,0.44061489520499453,1.9909018517742325,0.04649167859631187,0.10339110414849062,0.5361071302971787,0.17853492182340558,0.9872392947813439,0.3235253424126907,0.015316524040652313,1.9806318351813412,0.14532949969344697,1.4052211564585775,0.15995552488466114,0.018950475125018462,1.5612040108061374,0.08893346209234469,0.5590226670731007,0.5761462506083865,0.004806766348350311,0.2982402843671333,3.5709192996357517,0.409702993618382,0.9072887452862399,0.17046948818647686,0.508396966648514,0.29325179562187875,0.7922010945865314,0.9772311542052887
Energy,since_2022_ex_seams,2022-01,2026-07,52,0.2128183458679942,0.12725512259277616,2,2.6385849094289293,0.04987006136742326,0.4447114363087884,0.6565283035719476,0.0024224150475237183,0.8300069437137054,0.4074649636046197,1.6541718066761613,0.09809260950887588,0.08430574843126903,0.37434907977869103,0.13154517819318579,0.7391069510483529,0.45984205631393005,0.00784825005995804,1.5105103462150882,0.11647169309221007,1.1275567489658522,0.2595071613277151,0.01216596466462705,2.3155222479225,0.13816351485688505,0.8734119989266087,0.3824385531757579,0.01164258217385672,-0.25374865841430233,2.89233356784323,0.3801718049327256,0.9361322152825664,0.2697546761494087,0.5688850760090902,0.33737048995447294,0.6247003961706689,0.9127750527660768
Financials,full,2009-04,2026-07,208,0.12497457389597788,0.10331552869538319,0,1.5933244231169468,0.23034262518713985,2.282700402161341,0.022448022092140807,0.042720539191024254,-0.01617020819415077,-0.02074696444350084,-0.1109486394137998,0.9116570749875013,0.0002366380981053684,-0.09404481653953134,-0.11661853044857443,-0.7609437812315464,0.4466906468976637,0.0070378229449027385,0.7696450840693287,0.13790168754766371,1.3108689338184616,0.18990204818710588,0.013927263290043013,0.8664026806872978,0.15627517686016118,1.5054856581182143,0.13219926136974802,0.01601358209006576,5.968952397629377,-4.375627974512429,0.00011606831495614145,0.08230941433784962,0.9866714792407835,0.5033100362593185,0.5222306325145412,0.36354796876680706,0.000319187866129389
Financials,ex_2013_14,2009-04,2026-07,184,0.14121226533587905,0.11708901436216779,0,1.7070586487209107,0.2514328770161939,2.4480414045780323,0.014363514862337112,0.050683713740495406,0.018773683138318065,0.023745332060722723,0.11964119914816193,0.9047673819064683,0.0002991649926153972,-0.08295469817465739,-0.10135206855155444,-0.6235594784699783,0.5329169293837066,0.005266333473939233,0.8620681096734212,0.15789100535619063,1.3842010369629176,0.16629690594156976,0.01752471436467118,0.5956276134517162,0.10656046767715716,0.9940094762942774,0.3202182539855438,0.0070500980736694085,6.179005187471408,-4.471946538750493,0.00012182305187824483,0.05266622116190275,0.9866714792407835,0.5862086223220773,0.3658531930714535,0.5032001134058546,0.00033501339266517327
Financials,ex_2020_21,2009-04,2026-07,184,0.044556544254205965,0.01771824493550389,0,0.7509781321598248,0.09915529786723351,0.6630708456214383,0.5072851816847468,0.008127518910403753,0.10684641910475817,0.16793845809715613,1.111850725839863,0.26620233756720046,0.01697445674456899,0.01685631226639317,0.025979919758079735,0.20534061204830928,0.8373060161960555,0.0003558057720068897,0.2281178899827752,0.048568633878167136,0.5913630140899977,0.5542772164924457,0.0018234933383631802,0.3357790093173143,0.06903466861341495,0.6269316748635059,0.5307040232947597,0.003590799547706358,3.8491398290680143,-3.0981616969081913,0.05084609024512776,0.7484332346301469,0.8635982664161705,0.8373060161960555,0.6530692764357904,0.7297180320302946,0.13982674817410135
Financials,clean,2009-04,2026-07,160,0.07633837064114268,0.04634935670092,0,1.1517199408251397,0.15541956396472223,1.034424223717163,0.3009378848038855,0.020126236477966963,0.15809068354840894,0.24829925032623537,1.610392341885754,0.10731223137126866,0.03621855452187206,0.042518172513708485,0.06521305622104938,0.47982961203325514,0.6313485549157654,0.002238647397045268,0.31188222784716696,0.0689787931173203,0.8423298462044168,0.39960334921665397,0.0035641200923817173,-0.06836986022565261,-0.013785350112737016,-0.12735963329297448,0.8986557639729316,0.00013971308886429057,4.166800677918155,-3.0150807370930144,0.06803373490579911,0.6916769145070888,0.39347818169465176,0.8681042630091773,0.7183762040793694,0.8986557639729316,0.14169438016516755
Financials,ex_seams,2009-04,2026-07,193,0.1384604387966255,0.11542462165215028,0,1.7719856604370101,0.25764471145681284,2.488356773860446,0.012833491767569205,0.05413502588604169,-0.051477375502612,-0.06412531520643913,-0.3300963546925246,0.7413271575402516,0.0023624728944344753,-0.0816627564235699,-0.09986833283391253,-0.6572549515358462,0.511016997224377,0.00536481765595842,1.1088497615156798,0.19314096828790828,1.6634581897449832,0.09622075345030501,0.02771756768093203,0.7520764877164924,0.1344943350921065,1.4160631556686039,0.15675701430527522,0.012139996832349231,6.257300955716724,-4.485315295279711,8.004579705023218e-05,0.047056136481087085,0.8154598732942768,0.6245763299409052,0.211685657590671,0.4188091181891152,0.0002201259418881385
Financials,audit_clean,2009-04,2026-07,151,0.07693507860790771,0.04510525373231844,0,1.2789226215724512,0.17435119217144213,1.1443309279603133,0.25248642158565837,0.025170922067041968,0.1515576427301621,0.23641072097607188,1.5221417090212994,0.1279735770741235,0.03233407215126394,0.04977169707788698,0.07697330009244271,0.5415805520837449,0.5881074922901302,0.0030764803244907046,0.38942342491476095,0.08279900812044773,1.0891815279411075,0.27607384309287597,0.0053848314303539535,0.0018959807840594478,0.0003730221563250681,0.0035291035646903635,0.9971841885972148,1.0771870428971653e-07,4.442488062949742,-3.1635654413772882,0.06546432840096572,0.6593571353922666,0.46923644927178615,0.7624105568828087,0.48175798569588046,0.9971841885972149,0.12001793540177048
Financials,since_2020,2020-01,2026-07,79,0.31652699146147656,0.26971377169856403,0,2.341991798100389,0.3591280564035275,3.675056284476978,0.00023779698529136084,0.09455113647771762,-0.24473068965682865,-0.30105029057328503,-0.9814641335048628,0.32636391307713764,0.04371505182262436,-0.21812683396316723,-0.22122396061881855,-0.9542267667767915,0.33996886842988294,0.024483365355987385,1.0869979605062279,0.2091147911789608,1.4223054861321596,0.1549375869531917,0.03154738748919883,1.904987735933354,0.3295136034398647,1.6667833814403354,0.09555748590057567,0.06554170228015366,6.517266411873479,-4.175274613773087,8.882020055711592e-05,0.0008719222794016565,0.5513720907474443,0.7479315105457425,0.24347335092644412,0.15016176355804747,0.00032567406870942506
Financials,since_2022,2022-01,2026-07,55,0.26863922786286876,0.19401057764479412,0,1.7952200769130822,0.190538825944327,1.4766071439227824,0.1397809756311712,0.03520860251624769,0.08576470978478046,0.24100735773164872,1.2593561189693654,0.20790173161423864,0.03093324112309137,0.2286335271007376,0.4487447604385116,2.0213580969185188,0.04324270910493677,0.0967637393710773,0.7988438460463301,0.3454616137423494,2.6446757728529198,0.008176922539729903,0.1070809316052217,-0.5840946897329141,-0.19609958706554192,-1.0949103188256815,0.27355592789965755,0.023370928770172883,0.2982402843671333,1.4969797925459525,0.6581302625558969,0.6390609626132595,0.3267027211080893,0.0951339600308609,0.022486536984257233,0.6018230413792466,0.9772311542052887
Financials,since_2022_ex_seams,2022-01,2026-07,52,0.26156376467313625,0.1812989564854337,0,1.7074172228075957,0.18238911065898544,1.3918625184377804,0.16396403382902913,0.03240160786088797,0.09654958212174813,0.26788559665008427,1.1785362218759512,0.2385829007496647,0.03643974866188371,0.2364688267427335,0.4696371888431235,1.9117823178482196,0.05590412068353601,0.10003406665817083,0.7747892655060273,0.33765306698802544,2.6462000359683393,0.008140166419662087,0.10224619879385621,-0.5598251251560765,-0.18879357932681853,-1.0282209290659372,0.3038459156511846,0.02173887204759306,-0.25374865841430233,1.9611658812218917,0.5605013920446604,0.6845642455099491,0.37491598689233024,0.12298906550377922,0.02238545765407074,0.6247003961706689,0.9127750527660768
Health Care,full,2011-04,2026-07,184,0.1427183611722901,0.11863741626139945,0,-0.7588255148361802,-0.06644873891759176,-0.8683852799834433,0.3851834504369611,0.0033008493180491927,0.10593023494491104,0.08347946485764719,0.7390350861437144,0.4598856923661321,0.0038949029318902095,-0.3648016785066043,-0.27680465835883133,-2.307005790240323,0.0210544973163711,0.042145590606799566,0.5071544795097195,0.058896286770981576,0.4993436366740204,0.6175373188018796,0.002554592384370724,1.8576314638415163,0.21558873750551813,1.1460649458430765,0.2517682805348589,0.029701668421696636,6.545174596036837,-7.304000110873012,5.726182639165245e-09,0.433212736361645,0.9866714792407835,0.11186004919926547,0.8491138133525844,0.43989051747423874,3.1494004515408847e-08
Health Care,ex_2013_14,2011-04,2026-07,160,0.1443502025827489,0.11656936500426673,0,-0.6044922285073145,-0.05361663896746517,-0.6465657994182377,0.5179129987007762,0.002107420689984707,0.11721123189824378,0.09025462953771021,0.7108795261991063,0.4771588942222511,0.00434568057463558,-0.3115037809766166,-0.23009072530391902,-1.8753502036980032,0.060744560929456126,0.028719026320508045,0.21930866039159164,0.02586143092291822,0.20597749397380793,0.8368084915544522,0.00047104517510654365,2.2716491881932517,0.25861757919330486,1.3508634529202581,0.17673917736659828,0.039992631223684905,6.797517437672876,-7.402009666180187,6.881720038265371e-08,0.5179129987007762,0.9662546132430333,0.25041047291457813,0.9386131198694879,0.3888261902065162,3.784946021045954e-07
Health Care,ex_2020_21,2011-04,2026-07,160,0.19334512195431863,0.16715502851127695,0,0.8721378934221543,0.04721054747740597,0.41158272136162494,0.6806452983074309,0.001665327572362485,0.09119600530444238,0.06686130749377688,0.6107475170441828,0.5413667432542955,0.002864064039310721,-0.5196232544315711,-0.37784116385752226,-3.101180496675602,0.0019275075858535828,0.08150871945838034,0.4174541447202499,0.04467020822876362,0.4715404327474574,0.6372548531313429,0.001590283740978582,2.4552126088165056,0.24942149430957247,1.2374635265032177,0.21591504710221399,0.045670237179498474,4.423805672816994,-3.5516677793948395,0.19689381002004103,0.7487098281381741,0.8635982664161705,0.010601291722194706,0.6530692764357904,0.4394735769344374,0.2707289887775564
Health Care,clean,2011-04,2026-07,136,0.19401978902333528,0.16302055013961736,0,1.0548399741245769,0.056257476960388034,0.4561082738993668,0.6483121207272686,0.002403689952931165,0.1219137636814439,0.08648237795670131,0.7090355766216269,0.47830239966631716,0.0046918804630309285,-0.46736651221929576,-0.32667195734732113,-2.679979790123279,0.007362660523854814,0.060529330144406646,0.16693168223537017,0.018039796168183943,0.18006481344815287,0.8571016858571829,0.00025354098574736916,2.9057735622725165,0.27729140451175877,1.405276691432672,0.15993901664937749,0.05612841304864169,4.925762693455346,-3.8709227193307685,0.18740111242703028,0.7754930747273424,0.718167628131334,0.040494632881201476,0.8571016858571828,0.3553610092681516,0.25767652958716664
Health Care,ex_seams,2011-04,2026-07,172,0.1817585168254584,0.15711268901899622,0,-0.6410802145982467,-0.055920765834879926,-0.686104719015086,0.49264707534982843,0.0023928605566607697,0.12467396585998661,0.09528256246072722,0.8784377807834938,0.379706189004291,0.005312293457065742,-0.4141854613323189,-0.3059513235545667,-2.6351701878417133,0.008409510679710186,0.05362782158633861,0.07577249918352169,0.008510137822170125,0.07445246148247311,0.9406503663693779,5.3848979565174204e-05,2.4407993273480724,0.279302980776347,1.5061240323753184,0.13203533632581932,0.050734743392096715,6.845386320163209,-7.486466534761455,8.208840052148503e-09,0.6021242032053459,0.8090555968373689,0.09250461747681205,0.9406503663693779,0.4188091181891152,4.5148620286816765e-08
Health Care,audit_clean,2011-04,2026-07,130,0.2041865721709598,0.17209732104882103,0,1.089768415088332,0.05838626515609657,0.46661876657642715,0.6407726579027062,0.0025827570312985104,0.06585733250674353,0.046696692342563295,0.39410279648222435,0.6935051464570092,0.0013303942805982238,-0.5154747177936175,-0.3585823058666917,-3.0320715575309554,0.0024288161901355743,0.07215224096728534,0.19199395686689497,0.01991994628809941,0.21716991727722307,0.8280759277556979,0.00032036981474214965,3.1589887197183795,0.2940130566025805,1.4967200197062476,0.13446612484158216,0.06538333577171929,5.256187035189023,-4.166418620100691,0.17379221808436762,0.6992771055179756,0.9581476092413563,0.013358489045745658,0.9108835205312678,0.398761597592996,0.23896429986600548
Health Care,since_2020,2020-01,2026-07,79,0.11316068591815343,0.05241826714542419,0,-0.7220018604968343,-0.09026797298169148,-0.7683510739918606,0.442278639065141,0.005973590718405419,0.2573802392101098,0.2581411408400646,0.9328970054633915,0.35087314865746455,0.03214158921088184,0.0594770593132819,0.04918174838343993,0.23544546007808823,0.813863005543688,0.0012100817579908663,1.4774779963543692,0.23174397573716413,1.8758682264780033,0.06067337658380634,0.038744566107448475,-0.12262117139358297,-0.017293306275674946,-0.12686040461620013,0.8990508859103337,0.00018052073219543274,6.517266411873479,-7.239268272370312,0.00015927479677690926,0.48650650297165504,0.5513720907474443,0.831904993950753,0.22246904747395657,0.9726688363635977,0.0004194311029896092
Health Care,since_2022,2022-01,2026-07,55,0.1905991265091842,0.10800720064277447,0,4.414734846750082,0.16151183936806945,0.9539799940150724,0.34009376924421986,0.02529825373100847,0.3370349579440539,0.3264604525773196,1.113293324766029,0.2655824723964062,0.05675785586995985,-0.11084824579844366,-0.07499326284041762,-0.31316979208698353,0.754151667330816,0.002702454312059732,0.8390963686830385,0.12507879692841456,0.9398408625556783,0.347299195155244,0.014037182191916964,-0.431114428523666,-0.04989073815376071,-0.3304888417092631,0.7410306224677756,0.001512733667034083,0.2982402843671333,4.11649456238295,0.49566404187461854,0.7482062923372836,0.3651758995450585,0.754151667330816,0.42447679407863154,0.8248457995503515,0.9772311542052887
Health Care,since_2022_ex_seams,2022-01,2026-07,52,0.18100621745614343,0.09198515413615904,0,4.801664471101765,0.18600393002447216,0.9993105713395195,0.31764426597942585,0.03369868787577912,0.1956762453376406,0.1968829621906826,0.731480349577886,0.4644858028677632,0.019683073553380837,-0.2723238076831085,-0.19613055500011695,-0.8096077576178289,0.41816564807508394,0.0174467074749034,0.8105322363240713,0.12809390315959385,1.1340398533670386,0.2567778311951998,0.014715082184714512,-0.18681198274408706,-0.022846023941812815,-0.1474618543313872,0.8827674863636481,0.00031833458237184864,-0.25374865841430233,5.055413129516054,0.4162716432738274,0.6988173851547369,0.6386679789431744,0.5688850760090902,0.33737048995447294,0.8827674863636481,0.9127750527660768
Industrials,full,2009-04,2026-07,208,0.1168767223132533,0.09501723524179917,0,2.8045009315544918,0.2426682151117753,1.035853472782735,0.3002705066102225,0.04741479669940685,0.018190933254294994,0.013969508933519482,0.09259475744089936,0.9262255088119145,0.00010728470722620731,0.17845758475491058,0.1324509019607522,1.1192422395725465,0.26303680985461453,0.009078478055737804,0.2948888623935882,0.0316245722062274,0.188857198707982,0.8502047403050126,0.0007324465590096141,2.2402789078196568,0.24185747251531065,1.9477402855167418,0.05144604712930123,0.03835548797422905,5.968952397629377,-3.1644514660748864,0.17068688214314154,0.4128719465890559,0.9866714792407835,0.5033100362593185,0.9352252143355138,0.29281131125993687,0.23469446294681962
