data,in_position,cdi_return,overlay_excess_return,long_return,short_underlying_return,strategy_total_return,always_on_wealth,cdi_wealth,relative_wealth
2021-03-19,True,0.00010378999999997404,0.0021593045618032787,0.00365405319673582,-0.0006645559268707378,0.0022630945618032526,183.76320808106485,176.50838370935494,104.11018684736015
2021-03-22,True,0.00010378999999997404,0.007225292694129672,-0.002375377486009487,-0.01682596287426883,0.007329082694129646,185.11002382922953,176.52670351450016,104.86233535427932
2021-03-23,True,0.00010378999999997404,-0.003647707622577433,-0.018728004196154693,-0.011432588950999826,-0.0035439176225774594,184.4540091536654,176.54502522105793,104.47986791058223
2021-03-24,False,0.00010378999999997404,0.0,0.0,0.0,0.00010378999999997404,184.47315363527545,176.56334882922562,104.47986791058223
2021-03-25,True,0.00010378999999997404,-0.004874968861225157,-0.0060334249815445365,0.0037165127409057763,-0.004771178861225182,183.5929992241873,176.58167433920062,103.97058466640114
2021-03-26,True,0.00010378999999997404,-0.0025097292509772906,-0.00687854872688809,-0.0018590902249335088,-0.002405939250977317,183.15128562114919,176.6000017511803,103.70967372876886
2021-03-29,True,0.00010378999999997404,0.0056872048769962495,0.03276790106431713,0.02139349131032463,0.005790994876996224,184.21191377789654,176.61833106536204,104.29943068011684
2021-03-30,True,0.00010378999999997404,-0.01294681565187722,-0.010042280347675363,0.015851350956079077,-0.012843025651877246,181.84607544386563,176.63666228194333,102.94922531632032
2021-03-31,True,0.00010378999999997404,-0.0037994399389539553,-0.015548495800951391,-0.00794961592304348,-0.0036956499389539815,181.1740360062525,176.65499540112157,102.55811651115202
2021-04-01,True,0.00010378999999997404,0.005210708949080439,0.015522280393558891,0.0051008624953980146,0.005314498949080413,182.13688523020835,176.67333042309426,103.09246154698621
2021-04-05,True,0.00010378999999997404,-0.0015594105808085209,0.011218942282717137,0.014337763444334179,-0.0014556205808085468,181.87176303154288,176.69166734805887,102.93171475555772
2021-04-06,True,0.00010378999999997404,-0.007029729744414651,-0.014428486815253227,-0.0003690273264239248,-0.0069259397444146765,180.61213015957597,176.71000617621294,102.20820771149307
2021-04-07,True,0.00010378999999997404,-0.005085705153558253,0.0025538929883704782,0.012725303295486984,-0.004981915153558279,179.71233585141752,176.72834690775397,101.6884608473258
2021-04-08,True,0.00010378999999997404,-0.004747658352927584,0.002935077785769069,0.012430394491624237,-0.00464386835292761,178.87777542232644,176.74668954287955,101.20572887953858
2021-04-09,True,0.00010378999999997404,-0.012117756865824296,-0.0013552339072481314,0.02288027982440046,-0.012013966865824323,176.72874375537023,176.7650340817872,99.97946973698419
2021-04-12,True,0.00010378999999997404,0.004139017587327265,0.0018922660213978543,-0.006385769153256676,0.004242807587327239,177.47856981027434,176.78338052467458,100.39324357501057
2021-04-13,True,0.00010378999999997404,-0.002861093671424564,-0.003206836734452979,0.0025153506083961485,-0.00275730367142459,176.9892074981373,176.80172887173924,100.10603891013648
2021-04-14,True,0.00010378999999997404,-7.789279635844054e-05,0.03764542006949933,0.03780120566221621,2.58972036415335e-05,176.9937910236862,176.82007912317886,100.098242180056
2021-04-15,True,0.00010378999999997404,0.0043275977057622116,0.016194095928604192,0.007538900517079768,0.004431387705762186,177.77811913322483,176.83843127919104,100.53138214766801
2021-04-16,True,0.00010378999999997404,-0.00591428634676594,-0.0025959823043094532,0.009232590389222427,-0.005810496346765966,176.7451400214663,176.85678533997353,99.93687247096989
2021-04-19,True,0.00010378999999997404,0.0019831731872810942,-0.0013679093629186906,-0.005334255737480879,0.002086963187281068,177.11400062222197,176.87514130572396,100.13504402864909
2021-04-20,True,0.00010378999999997404,-0.010884691995317785,-0.014319479119639973,0.007449904870995596,-0.010780901995317812,175.2045519395151,176.8934991766401,99.04521802950008
2021-04-22,True,0.00010378999999997404,0.007696689652482602,0.01075161267882255,-0.0046417666261426545,0.007800479652482577,176.57123148194165,176.91185895291966,99.80745922122233
2021-04-23,True,0.00010378999999997404,0.010177631157187759,0.022155304305422726,0.0018000419910472085,0.010281421157187732,178.38663467705078,176.9302206347604,100.82315730860749
2021-04-26,True,0.00010378999999997404,-0.005349867383544477,-0.017494131322418484,-0.00679439655532953,-0.005246077383544503,177.4508045873449,176.9485842223601,100.28382276534843
2021-04-27,False,0.00010378999999997404,0.0,0.0,0.0,0.00010378999999997404,177.469222206353,176.96694971591654,100.28382276534842
2021-04-28,True,0.00010378999999997404,-0.001475591292278498,-0.003535553500715832,-0.0005843709161588364,-0.0013718012922785238,177.22576969799067,176.98531711562754,100.13586018675551
2021-04-29,True,0.00010378999999997404,-0.009517938281572486,-0.02034676011050841,-0.0013108835473634374,-0.009414148281572512,175.55734002273798,177.003686421691,99.18287216035307
2021-04-30,True,0.00010378999999997404,0.009442508001243891,0.020582549222540034,0.0016975332200522527,0.009546298001243864,177.23326270690075,177.02205763430473,100.11931003142689
2021-05-03,True,0.00010378999999997404,-0.006047876478329327,-0.01598195077080862,-0.003886197814149965,-0.005944086478329353,176.17977286653445,177.0404307536666,99.51386365054111
2021-05-04,True,0.00010378999999997404,-0.0018695298017597358,0.009815415204111222,0.013554474807630694,-0.0017657398017597618,175.86868522931903,177.05880577997453,99.32783882427489
2021-05-05,True,0.00013268999999995723,-0.004029118468048114,-0.0036664574689812797,0.004391779467114948,-0.003896428468048157,175.1834254775533,177.08229971291348,98.92768829045102
2021-05-06,True,0.00013268999999995723,0.000922041609559247,0.018177715510747892,0.0163336322916294,0.0010547316095592043,175.36819697387534,177.1057967632624,99.01889163362073
2021-05-07,True,0.00013268999999995723,-8.805162484446221e-05,-0.006106701390722235,-0.0059305981410333105,4.463837515549502e-05,175.37602512524225,177.1292969314349,99.01017401606279
2021-05-10,True,0.00013268999999995723,-0.005912960946628561,-0.002483599733532203,0.00934232215972492,-0.005780270946628604,174.3623041824756,177.15280021784474,98.42480839595103
2021-05-11,True,0.00013268999999995723,-0.0022441103456720176,-0.028008558470929323,-0.023520337779585287,-0.0021114203456720606,173.99415206590646,177.17630662290566,98.2039615693243
2021-05-12,True,0.00013268999999995723,0.011613460789603857,0.015145513785210118,-0.008081407793997596,0.011746150789603815,176.03791361258186,177.19981614703147,99.34429811513715
2021-05-13,True,0.00013268999999995723,0.002510376112892317,0.016846762460802824,0.01182601023501819,0.002643066112892274,176.50319345663553,177.22332879063603,99.59365658070263
2021-05-14,True,0.00013268999999995723,-0.0025970037228151433,0.014187451133877337,0.019381458579507623,-0.0024643137228151863,176.06823421487962,177.24684455413328,99.33504579885839
2021-05-17,True,0.00013268999999995723,-0.00862989414721884,-0.01182472952786781,0.0054350587665698705,-0.008497204147218882,174.57214648491544,177.27036343793716,98.47790860203973
2021-05-18,True,0.00013268999999995723,0.0005989751004963151,-0.009037820654259116,-0.010235770855251746,0.0007316651004962724,174.69987483201717,177.29388544246174,98.53688659145189
2021-05-19,True,0.00013268999999995723,0.0026900220921035863,0.008612453754316952,0.003232409570109779,0.0028227120921035433,175.19300228119448,177.31741056812112,98.80191782627546
2021-05-20,True,0.00013268999999995723,-0.0035606943791250804,-0.013296668590218335,-0.006175279831968175,-0.0034280043791251233,174.59243990218246,177.3409388153294,98.45016106742897
2021-05-21,True,0.00013268999999995723,0.010318827060565493,0.010270765022403327,-0.010366889098727657,0.01045151706056545,176.41719576646585,177.36447018450082,99.4659164729838
2021-05-24,True,0.00013268999999995723,0.0056037403015435465,0.006867304059127963,-0.004340176543959129,0.0057364303015435035,177.42920071397396,177.3880046760496,100.02322368865899
2021-05-25,True,0.00013268999999995723,-0.000619604615916293,0.008231800314631686,0.009471009546464272,-0.0004869146159163357,177.34280784285596,177.41154229039006,99.96125705991462
2021-05-26,True,0.00013268999999995723,0.0006328011251842177,0.006540185963585773,0.005274583713217338,0.000765491125184175,177.47856218837492,177.43508302793657,100.02450426358553
2021-05-27,False,0.00013268999999995723,0.0,0.0,0.0,0.00013268999999995723,177.5021118187917,177.45862688910356,100.0245042635855
2021-05-28,True,0.00013268999999995723,-0.0044884043269691,-0.0020030572365645357,0.006973751417373664,-0.004355714326969143,176.7289633272753,177.4821738743055,99.57561340917336
2021-05-31,True,0.00013268999999995723,0.012403664304499113,0.028068028504927622,0.0032606998959293946,0.012536354304499071,178.94450022741287,177.50572398395687,100.81055202681016
2021-06-01,True,0.00013268999999995723,-0.002292778360930402,0.004392527248540132,0.008978083970400936,-0.002160088360930445,178.55796429521914,177.52927721847232,100.57944643996994
2021-06-02,True,0.00013268999999995723,0.0031323571297263006,0.011528696730020186,0.005263982470567585,0.0032650471297262576,179.140964464031,177.55283357826644,100.89445538759283
2021-06-04,True,0.00013268999999995723,0.006578125513944806,0.003375213505741255,-0.009781037522148357,0.006710815513944763,180.34314642753924,177.57639306375395,101.55806372460329
2021-06-07,True,0.00013268999999995723,-0.005685950747031851,-0.007328822101224027,0.004043079392839675,-0.005553260747031894,179.34165391148696,177.59995567534958,100.98068618852653
2021-06-08,True,0.00013268999999995723,-0.0010764149947438634,-0.0019589194426054305,0.0001939105468822962,-0.0009437249947439061,179.17240471009197,177.62352141346815,100.87200348484161
2021-06-09,True,0.00013268999999995723,-0.00024893532529087566,-0.0013146592443054655,-0.0008167885937237142,-0.00011624532529091842,179.1515767556233,177.64709027852453,100.84689621132546
